Id,Year,Code,AlternateTitle,ShortTitle
0743998040720802490,2019,31-1131.00,Qualified Medication Aide (QMA),QMA
0743998040720802491,2019,31-1131.00,State Tested Nursing Assistant (STNA),STNA
0743998040720802492,2019,31-1131.00,Ward Aide,
0743998040720802493,2019,31-1131.00,Ward Attendant,
0743998040720802494,2019,31-1131.00,Ward Helper,
0743998040720802495,2019,31-1132.00,Attendant,
0743998040720802496,2019,31-1132.00,Cart Attendant,
0743998040720802497,2019,31-1132.00,Clinical Support Associate,
0743998040720802498,2019,31-1132.00,Emergency Room Orderly,
0743998040720802499,2019,31-1132.00,Hospice Entrance Attendant,
0743998040720802500,2019,31-1132.00,Hospital Corpsman,
0743998040720802501,2019,31-1132.00,Hospital Orderly,
0743998040720802502,2019,31-1132.00,Infirmary Attendant,
0743998040720802503,2019,31-1132.00,Institutional Aide,
0743998040720802504,2019,31-1132.00,Medical Orderly,
0743998040720802505,2019,31-1132.00,Medical Transporter,
0743998040720802506,2019,31-1132.00,New Patient Escort,
0743998040720802507,2019,31-1132.00,Operating Room Aide,
0743998040720802508,2019,31-1132.00,Operating Room Assistant,
0743998040720802509,2019,31-1132.00,Operating Room Orderly,
0743998040720802510,2019,31-1132.00,Orderly,
0743998040720802511,2019,31-1132.00,Patient Care Assistant (PCA),PCA
0743998040720802512,2019,31-1132.00,Patient Care Associate,
0743998040720802513,2019,31-1132.00,Patient Care Technician (PCT),PCT
0743998040720802514,2019,31-1132.00,Patient Escort,
0743998040720802515,2019,31-1132.00,Patient Safety Attendant,
0743998040720802516,2019,31-1132.00,Patient Sitter,
0743998040720802517,2019,31-1132.00,Patient Transport Aide,
0743998040720802518,2019,31-1132.00,Patient Transport Orderly,
0743998040720802519,2019,31-1132.00,Patient Transporter,
0743998040720802520,2019,31-1132.00,PCT PRN (Patient Care Technician Pro Re Nata),PCT PRN
0743998040720802521,2019,31-1132.00,Psychiatric Orderly,
0743998040720802522,2019,31-1132.00,Radiology Orderly,
0743998040720802523,2019,31-1132.00,Radiology Transporter,
0743998040720802524,2019,31-1132.00,Security Orderly,
0743998040720802525,2019,31-1132.00,Surgical Orderly,
0743998040720802526,2019,31-1132.00,Transport Aide,
0743998040720802527,2019,31-1132.00,Transport Technician (Transport Tech),Transport Tech
0743998040720802528,2019,31-1132.00,Transportation Aide,
0743998040720802529,2019,31-1132.00,Transporter,
0743998040720802530,2019,31-1132.00,Transporter PRN (Transporter Pro Re Nata),Transporter PRN
0743998040720802531,2019,31-1132.00,Ward Aide,
0743998040720802532,2019,31-1132.00,Ward Assistant,
0743998040720802533,2019,31-1132.00,Ward Attendant,
0743998040720802534,2019,31-1132.00,Ward Helper,
0743998040720802535,2019,31-1133.00,Behavior Aide,
0743998040720802536,2019,31-1133.00,Behavior Assistant,
0743998040720802537,2019,31-1133.00,Behavior Intervention Assistant,
0743998040720802538,2019,31-1133.00,Behavior Support Assistant,
0743998040720802539,2019,31-1133.00,Behavioral Aide,
0743998040720802540,2019,31-1133.00,Behavioral Assistant,
0743998040720802541,2019,31-1133.00,Behavioral Health Assistant,
0743998040720802542,2019,31-1133.00,BHA (Behavioral Health Aide),BHA
0743998040720802543,2019,31-1133.00,Charge Aide,
0743998040720802544,2019,31-1133.00,Charge Attendant,
0743998040720802545,2019,31-1133.00,Clinical Assistant,
0743998040720802546,2019,31-1133.00,Developmental Aide,
0743998040720802547,2019,31-1133.00,Direct Care Worker,
0743998040720802548,2019,31-1133.00,Health Service Worker,
0743998040720802549,2019,31-1133.00,Mental Health Aide (MHA),MHA
0743998040720802550,2019,31-1133.00,Mental Health Assistant,
0743998040720802551,2019,31-1133.00,Mental Health Associate,
0743998040720802552,2019,31-1133.00,Mental Health Orderly,
0743998040720802553,2019,31-1133.00,Mental Health Program Assistant,
0743998040720802554,2019,31-1133.00,Mental Health Worker (MHW),MHW
0743998040720802555,2019,31-1133.00,Neuropsychiatric Aide,
0743998040720802556,2019,31-1133.00,Psychiatric Aide,
0743998040720802557,2019,31-1133.00,Psychiatric Assistant,
0743998040720802558,2019,31-1133.00,Psychiatric Attendant,
0743998040720802559,2019,31-1133.00,Psychiatric Nursing Aide,
0743998040720802560,2019,31-1133.00,Psychiatric Orderly,
0743998040720802561,2019,31-1133.00,Psychiatric Technician Assistant (Psychiatric Tech Assistant),Psychiatric Tech Assistant
0743998040720802562,2019,31-1133.00,Qualified Medication Aide (QMA),QMA
0743998040720802563,2019,31-1133.00,Resident Care Technician (Resident Care Tech),Resident Care Tech
0743998040720802564,2019,31-1133.00,Residential Care Tech (Residential Care Technician),Residential Care Tech
0743998040720802565,2019,31-1133.00,Therapeutic Program Worker (TPW),TPW
0743998040720802566,2019,31-2011.00,Acute Care Occupational Therapy Assistant (Acute Care OT Assistant),Acute Care OT Assistant
0743998040720802567,2019,31-2011.00,Certified Occupational Assistant,
0743998040720802568,2019,31-2011.00,Certified Occupational Therapist Assistant (COTA),COTA
0743998040720802569,2019,31-2011.00,Certified Occupational Therapy Assistant (COTA),COTA
0743998040720802570,2019,31-2011.00,Certified Travel OTA (Certified Travel Occupational Therapist Assistant),Certified Travel OTA
0743998040720802571,2019,31-2011.00,Home Health COTA (Home Health Certified Occupational Therapy Assistant),Home Health COTA
0743998040720802572,2019,31-2011.00,Independent Living Specialist,
0743998040720802573,2019,31-2011.00,Licensed Occupational Therapist Assistant (LOTA),LOTA
0743998040720802574,2019,31-2011.00,Licensed Occupational Therapy Assistant (LOTA),LOTA
0743998040720802575,2019,31-2011.00,Nursing Facility COTA (Nursing Facility Certified Occupational Therapy Assistant),Nursing Facility COTA
0743998040720802576,2019,31-2011.00,Occupational Therapist Assistant (OTA),OTA
0743998040720802577,2019,31-2011.00,Occupational Therapy Assistant (OTA),OTA
0743998040720802578,2019,31-2011.00,Occupational Therapy Technician,
0743998040720802579,2019,31-2011.00,Registered Therapist Assistant,
0743998040720802580,2019,31-2011.00,Rehabilitation Assistant,
0743998040720802581,2019,31-2011.00,Rehabilitation Therapy Technician (Rehab Therapy Tech),Rehab Therapy Tech
0743998040720802582,2019,31-2011.00,School Based Certified Occupational Therapy Assistant (School Based COTA),School Based COTA
0743998040720802583,2019,31-2011.00,Travel COTA (Travel Certified Occupational Therapy Assistant),Travel COTA
0743998040720802584,2019,31-2012.00,Certified Occupational Rehabilitation Aide (CORA),CORA
0743998040720802585,2019,31-2012.00,Direct Service Professional (DSP),DSP
0743998040720802586,2019,31-2012.00,Direct Support Professional (DSP),DSP
0743998040720802587,2019,31-2012.00,Independent Living Specialist,
0743998040720802588,2019,31-2012.00,Occupational Rehabilitation Aide,
0743998040720802589,2019,31-2012.00,Occupational Therapist Aide (OT Aide),OT Aide
0743998040720802590,2019,31-2012.00,Occupational Therapy Aide (OT Aide),OT Aide
0743998040720802591,2019,31-2012.00,Rehabilitation Aide (Rehab Aide),Rehab Aide
0743998040720802592,2019,31-2012.00,Rehabilitation Nursing Technician (Rehab Nursing Tech),Rehab Nursing Tech
0743998040720802593,2019,31-2012.00,Rehabilitation Services Aide,
0743998040720802594,2019,31-2012.00,Rehabilitation Services Technician (Rehab Services Tech),Rehab Services Tech
0743998040720802595,2019,31-2012.00,Rehabilitation Therapy Aide (Rehab Therapy Aide),Rehab Therapy Aide
0743998040720802596,2019,31-2012.00,Rehabilitation Therapy Technician (Rehab Therapy Tech),Rehab Therapy Tech
0743998040720802597,2019,31-2012.00,Restorative Aide,
0743998040720802598,2019,31-2021.00,Certified Physical Therapist Assistant (CPTA),CPTA
0743998040720802599,2019,31-2021.00,Home Care Physical Therapy Assistant,
0743998040720802600,2019,31-2021.00,Home Health Physical Therapist Assistant,
0743998040720802601,2019,31-2021.00,Home Health Physical Therapy Assistant (Home Health PTA),Home Health PTA
0743998040720802602,2019,31-2021.00,Licensed Physical Therapist Assistant (LPTA),LPTA
0743998040720802603,2019,31-2021.00,Licensed Physical Therapy Assistant,
0743998040720802604,2019,31-2021.00,Nursing Facility PTA (Nursing Facility Physical Therapy Assistant),Nursing Facility PTA
0743998040720802605,2019,31-2021.00,Outpatient Physical Therapist Assistant,
0743998040720802606,2019,31-2021.00,Per Diem Physical Therapist Assistant (Per Diem PTA),Per Diem PTA
0743998040720802607,2019,31-2021.00,Physical Therapist Assistant (PTA),PTA
0743998040720802608,2019,31-2021.00,Physical Therapy Assistant (PTA),PTA
0743998040720802609,2019,31-2021.00,Physiotherapy Assistant,
0743998040720802610,2019,31-2021.00,Rehabilitation Assistant (Rehab Assistant),Rehab Assistant
0743998040720802611,2019,31-2022.00,Outpatient Aide,
0743998040720802612,2019,31-2022.00,Outpatient Therapy Aide,
0743998040720802613,2019,31-2022.00,Physical Therapist Aide (PTA),PTA
0743998040720802614,2019,31-2022.00,Physical Therapy Aide (PTA),PTA
0743998040720802615,2019,31-2022.00,Physiotherapy Aide,
0743998040720802616,2019,31-2022.00,PT Attendant (Physical Therapy Attendant),PT Attendant
0743998040720802617,2019,31-2022.00,PT Tech (Physical Therapist Technician),PT Tech
0743998040720802618,2019,31-2022.00,PT Tech (Physical Therapy Technician),PT Tech
0743998040720802619,2019,31-2022.00,Rehabilitation Aide,
0743998040720802620,2019,31-2022.00,Rehabilitation Attendant,
0743998040720802621,2019,31-2022.00,Rehabilitation Technician (Rehabilitation Tech),Rehabilitation Tech
0743998040720802622,2019,31-2022.00,Rehabilitation Therapy Aide,
0743998040720802623,2019,31-2022.00,Restorative Aide (RA),RA
0743998040720802624,2019,31-2022.00,Therapy Aide,
0743998040720802625,2019,31-9011.00,Bodywork Therapist,
0743998040720802626,2019,31-9011.00,Certified Massage Therapist (CMT),CMT
0743998040720802627,2019,31-9011.00,Clinical Massage Therapist,
0743998040720802628,2019,31-9011.00,Deep Tissue Massage Therapist,
0743998040720802629,2019,31-9011.00,Integrated Deep Tissue Massage Therapist,
0743998040720802630,2019,31-9011.00,Licensed Massage Practitioner (LMP),LMP
0743998040720802631,2019,31-9011.00,Licensed Massage Therapist (LMT),LMT
0743998040720802632,2019,31-9011.00,Massage Operator,
0743998040720802633,2019,31-9011.00,Massage Therapist,
0743998040720802634,2019,31-9011.00,Masseur,
0743998040720802635,2019,31-9011.00,Masseuse,
0743998040720802636,2019,31-9011.00,Massotherapist,
0743998040720802637,2019,31-9011.00,Mechanotherapist,
0743998040720802638,2019,31-9011.00,Medical Massage Therapist,
0743998040720802639,2019,31-9011.00,Registered Massage Therapist (RMT),RMT
0743998040720802640,2019,31-9011.00,Rolfer,
0743998040720802641,2019,31-9011.00,Skin Therapist,
0743998040720802642,2019,31-9011.00,Soft Tissue Specialist,
0743998040720802643,2019,31-9011.00,Spa Massage Therapist,
0743998040720802644,2019,31-9011.00,Swedish Masseuse,
0743998040720802645,2019,31-9011.00,Therapeutic Massage Technician,
0743998040720802646,2019,31-9091.00,Certified Dental Assistant (CDA),CDA
0743998040720802647,2019,31-9091.00,Certified Registered Dental Assistant,
0743998040720802648,2019,31-9091.00,Dental Aide,
0743998040720802649,2019,31-9091.00,Dental Assistant (DA),DA
0743998040720802650,2019,31-9091.00,Dental Nurse,
0743998040720802651,2019,31-9091.00,Dental Office Assistant,
0743998040720802652,2019,31-9091.00,Dental Specialist,
0743998040720802653,2019,31-9091.00,Dentist Attendant,
0743998040720802654,2019,31-9091.00,Expanded Dental Assistant,
0743998040720802655,2019,31-9091.00,Expanded Duties Dental Assistant,
0743998040720802656,2019,31-9091.00,Expanded Duty Dental Assistant (EDDA),EDDA
0743998040720802657,2019,31-9091.00,Expanded Function Dental Assistant (EFDA),EFDA
0743998040720802658,2019,31-9091.00,Expanded Functions Dental Assistant (EFDA),EFDA
0743998040720802659,2019,31-9091.00,General Practical Dental Assistant,
0743998040720802660,2019,31-9091.00,Oral Surgery Assistant,
0743998040720802661,2019,31-9091.00,Orthodontic Assistant (Ortho Assistant),Ortho Assistant
0743998040720802662,2019,31-9091.00,Orthodontic Dental Assistant,
0743998040720802663,2019,31-9091.00,Orthodontist Assistant,
0743998040720802664,2019,31-9091.00,Pediatric Dental Assistant,
0743998040720802665,2019,31-9091.00,Registered Dental Assistant (RDA),RDA
0743998040720802666,2019,31-9091.00,Surgical Dental Assistant,
0743998040720802667,2019,31-9092.00,Autopsy Assistant,
0743998040720802668,2019,31-9092.00,Bilingual Medical Assistant,
0743998040720802669,2019,31-9092.00,Certified Medical Assistant (CMA),CMA
0743998040720802670,2019,31-9092.00,Chiropractic Assistant,
0743998040720802671,2019,31-9092.00,Chiropractor Assistant,
0743998040720802672,2019,31-9092.00,Client Services Coordinator,
0743998040720802673,2019,31-9092.00,Clinic Assistant,
0743998040720802674,2019,31-9092.00,Clinic Medical Assistant,
0743998040720802675,2019,31-9092.00,Clinical Medical Assistant,
0743998040720802676,2019,31-9092.00,Dermatology Medical Assistant,
0743998040720802677,2019,31-9092.00,Doctor Assistant,
0743998040720802678,2019,31-9092.00,Doctor's Assistant,
0743998040720802679,2019,31-9092.00,Family Medicine Medical Assistant,
0743998040720802680,2019,31-9092.00,Health Assistant,
0743998040720802681,2019,31-9092.00,Health Unit Clerk,
0743998040720802682,2019,31-9092.00,Hospital Clinic Assistant,
0743998040720802683,2019,31-9092.00,Medical Assistant (MA),MA
0743998040720802684,2019,31-9092.00,Medical Office Worker,
0743998040720802685,2019,31-9092.00,Medical Support Assistant,
0743998040720802686,2019,31-9092.00,Medical Technician Assistant (Medical Tech Assistant),Medical Tech Assistant
0743998040720802687,2019,31-9092.00,Ocular Care Aide,
0743998040720802688,2019,31-9092.00,Ophthalmic Aide,
0743998040720802689,2019,31-9092.00,Ophthalmic Assistant,
0743998040720802690,2019,31-9092.00,Ophthalmological Assistant,
0743998040720802691,2019,31-9092.00,Optometric Aide,
0743998040720802692,2019,31-9092.00,Optometric Assistant,
0743998040720802693,2019,31-9092.00,Optometrist Assistant,
0743998040720802694,2019,31-9092.00,Optometry Assistant,
0743998040720802695,2019,31-9092.00,Orthopedic Assistant,
0743998040720802696,2019,31-9092.00,Outpatient Surgery Assistant,
0743998040720802697,2019,31-9092.00,Pediatric Medical Assistant,
0743998040720802698,2019,31-9092.00,Physician's Aide,
0743998040720802699,2019,31-9092.00,Podiatric Aide,
0743998040720802700,2019,31-9092.00,Podiatric Assistant,
0743998040720802701,2019,31-9092.00,Podiatrist Assistant,
0743998040720802702,2019,31-9092.00,Primary Care Medical Assistant,
0743998040720802703,2019,31-9092.00,Registered Medical Assistant (RMA),RMA
0743998040720802704,2019,31-9092.00,Respiratory Therapist Assistant,
0743998040720802705,2019,31-9092.00,Urgent Care Medical Assistant,
0743998040720802706,2019,31-9093.00,Aseptic Technician (Aseptic Tech),Aseptic Tech
0743998040720802707,2019,31-9093.00,Bandage Maker,
0743998040720802708,2019,31-9093.00,Central Processing Technician (CPT),CPT
0743998040720802709,2019,31-9093.00,Central Service Technician (CST),CST
0743998040720802710,2019,31-9093.00,Central Sterile Processing Technician (Central Sterile Processing Tech),Central Sterile Processing Tech
0743998040720802711,2019,31-9093.00,Central Sterile Supply Technician (CSS Technician),CSS Technician
0743998040720802712,2019,31-9093.00,Central Sterile Technician (Central Sterile Tech),Central Sterile Tech
0743998040720802713,2019,31-9093.00,Central Sterilization Technician,
0743998040720802714,2019,31-9093.00,Central Supply Processing Department Technician (CSPDT),CSPDT
0743998040720802715,2019,31-9093.00,Certified Registered Central Service Technician (CRCST),CRCST
0743998040720802716,2019,31-9093.00,Certified Registered Central Services Technician (CRCST),CRCST
0743998040720802717,2019,31-9093.00,Equipment Coordinator,
0743998040720802718,2019,31-9093.00,Equipment Technician,
0743998040720802719,2019,31-9093.00,Health Equipment Servicer,
0743998040720802720,2019,31-9093.00,Hot Packer,
0743998040720802721,2019,31-9093.00,Instrument Technician,
0743998040720802722,2019,31-9093.00,Instrumentation Technician (Instrumentation Tech),Instrumentation Tech
0743998040720802723,2019,31-9093.00,Laboratory Equipment Cleaner,
0743998040720802724,2019,31-9093.00,Material Reprocessing Associate (MRA),MRA
0743998040720802725,2019,31-9093.00,Medical Equipment Preparer,
0743998040720802726,2019,31-9093.00,Medical Supply Technician,
0743998040720802727,2019,31-9093.00,Oxygen Equipment Preparer,
0743998040720802728,2019,31-9093.00,Process Technician (Process Tech),Process Tech
0743998040720802729,2019,31-9093.00,Processing Technician,
0743998040720802730,2019,31-9093.00,Reuse Technician,
0743998040720802731,2019,31-9093.00,Sterile Preparation Technician,
0743998040720802732,2019,31-9093.00,Sterile Processing and Distribution Technician (SPD Tech),SPD Tech
0743998040720802733,2019,31-9093.00,Sterile Processing Department Technician (SPD Technician),SPD Technician
0743998040720802734,2019,31-9093.00,Sterile Processing Technician (Sterile Processing Tech),Sterile Processing Tech
0743998040720802735,2019,31-9093.00,Sterile Processing Technologist,
0743998040720802736,2019,31-9093.00,Sterile Processor,
0743998040720802737,2019,31-9093.00,Sterile Technician,
0743998040720802738,2019,31-9093.00,Sterilization Specialist,
0743998040720802739,2019,31-9093.00,Sterilization Technician,
0743998040720802740,2019,31-9093.00,Sterilizer,
0743998040720802741,2019,31-9093.00,Supply Technician,
0743998040720802742,2019,31-9093.00,Surgery Technician (Surgery Tech),Surgery Tech
0743998040720802743,2019,31-9093.00,Surgical Instrument Technician (Surgical Instrument Tech),Surgical Instrument Tech
0743998040720802744,2019,31-9093.00,Surgical Sterile Processing Technician (Surgical Sterile Processing Tech),Surgical Sterile Processing Tech
0743998040720802745,2019,31-9093.00,Surgical Technician,
0743998040720802746,2019,31-9093.00,Travel Sterile Processing Technician (Travel Sterile Processing Tech),Travel Sterile Processing Tech
0743998040720802747,2019,31-9094.00,Certified Medical Transcriptionist,
0743998040720802748,2019,31-9094.00,Clinical Medical Transcriptionist,
0743998040720802749,2019,31-9094.00,Clinical Scribe,
0743998040720802750,2019,31-9094.00,Data Transcriber,
0743998040720802751,2019,31-9094.00,Documentation Specialist,
0743998040720802752,2019,31-9094.00,Emergency Medical Scribe,
0743998040720802753,2019,31-9094.00,Medical Language Professional,
0743998040720802754,2019,31-9094.00,Medical Language Specialist,
0743998040720802755,2019,31-9094.00,Medical Record Transcriber,
0743998040720802756,2019,31-9094.00,Medical Scribe,
0743998040720802757,2019,31-9094.00,Medical Stenographer,
0743998040720802758,2019,31-9094.00,Medical Transcriber,
0743998040720802759,2019,31-9094.00,Medical Transcription Editor,
0743998040720802760,2019,31-9094.00,Medical Transcriptionist,
0743998040720802761,2019,31-9094.00,Ophthalmic Scribe,
0743998040720802762,2019,31-9094.00,Pathology Transcriptionist,
0743998040720802763,2019,31-9094.00,Provider Scribe,
0743998040720802764,2019,31-9094.00,Radiology Transcriptionist,
0743998040720802765,2019,31-9094.00,Registered Medical Transcriptionist,
0743998040720802766,2019,31-9094.00,Scribe,
0743998040720802767,2019,31-9094.00,Transcriber,
0743998040720802768,2019,31-9094.00,Transcribing Machine Operator,
0743998040720802769,2019,31-9094.00,Transcription Specialist,
0743998040720802770,2019,31-9094.00,Transcriptionist,
0743998040720802771,2019,31-9095.00,Certified Pharmacist Assistant,
0743998040720802772,2019,31-9095.00,Dispensary Attendant,
0743998040720802773,2019,31-9095.00,Drug Clerk,
0743998040720802774,2019,31-9095.00,Drug Purchaser,
0743998040720802775,2019,31-9095.00,Front Counter Clerk,
0743998040720802776,2019,31-9095.00,Pharmaceutical Assistant,
0743998040720802777,2019,31-9095.00,Pharmacist Aide,
0743998040720802778,2019,31-9095.00,Pharmacist Assistant,
0743998040720802779,2019,31-9095.00,Pharmacist Helper,
0743998040720802780,2019,31-9095.00,Pharmacist's Aide,
0743998040720802781,2019,31-9095.00,Pharmacy Aide,
0743998040720802782,2019,31-9095.00,Pharmacy Ancillary,
0743998040720802783,2019,31-9095.00,Pharmacy Assistant,
0743998040720802784,2019,31-9095.00,Pharmacy Cashier,
0743998040720802785,2019,31-9095.00,Pharmacy Clerk,
0743998040720802786,2019,31-9095.00,Pharmacy Helper,
0743998040720802787,2019,31-9095.00,Pharmacy Intern,
0743998040720802788,2019,31-9095.00,Prescription Clerk,
0743998040720802789,2019,31-9096.00,Animal Care Provider,
0743998040720802790,2019,31-9096.00,Animal Care Service Worker,
0743998040720802791,2019,31-9096.00,Animal Care Specialist,
0743998040720802792,2019,31-9096.00,Animal Caregiver,
0743998040720802793,2019,31-9096.00,Animal Caretaker,
0743998040720802794,2019,31-9096.00,Animal Health Technician,
0743998040720802795,2019,31-9096.00,Avian Keeper,
0743998040720802796,2019,31-9096.00,Certified Veterinary Assistant,
0743998040720802797,2019,31-9096.00,Emergency Veterinary Assistant,
0743998040720802798,2019,31-9096.00,Inpatient Technician Assistant,
0743998040720802799,2019,31-9096.00,Kennel Vet Assistant (Kennel Veterinary Assistant),Kennel Vet Assistant
0743998040720802800,2019,31-9096.00,Laboratory Animal Caretaker,
0743998040720802801,2019,31-9096.00,Laboratory Animal Technician,
0743998040720802802,2019,31-9096.00,Research Animal Attendant,
0743998040720802803,2019,31-9096.00,Small Animal Caretaker,
0743998040720802804,2019,31-9096.00,Veterinarian Assistant (Vet Assistant),Vet Assistant
0743998040720802805,2019,31-9096.00,Veterinarian Helper (Vet Helper),Vet Helper
0743998040720802806,2019,31-9096.00,Veterinary Attendant,
0743998040720802807,2019,31-9096.00,Veterinary Kennel Assistant (Vet Kennel Assistant),Vet Kennel Assistant
0743998040720802808,2019,31-9096.00,Veterinary Receptionist (Vet Receptionist),Vet Receptionist
0743998040720802809,2019,31-9097.00,Certified Phlebotomist,
0743998040720802810,2019,31-9097.00,Certified Phlebotomy Technician,
0743998040720802811,2019,31-9097.00,Clinical Phlebotomist,
0743998040720802812,2019,31-9097.00,Collections Technician,
0743998040720802813,2019,31-9097.00,Lab Liaison Technician,
0743998040720802814,2019,31-9097.00,Laboratory Phlebotomist,
0743998040720802815,2019,31-9097.00,Long Term Care Phlebotomist,
0743998040724996096,2019,31-9097.00,Mobile Examiner,
0743998040724996097,2019,31-9097.00,Mobile Phlebotomist,
0743998040724996098,2019,31-9097.00,Outpatient Phlebotomist,
0743998040724996099,2019,31-9097.00,Patient Service Technician (PST),PST
0743998040724996100,2019,31-9097.00,Phlebotomist,
0743998040724996101,2019,31-9097.00,Phlebotomy Services Representative,
0743998040724996102,2019,31-9097.00,Phlebotomy Services Technician,
0743998040724996103,2019,31-9097.00,Phlebotomy Technician,
0743998040724996104,2019,31-9097.00,Phlebotomy Technologist,
0743998040724996105,2019,31-9097.00,Registered Phlebotomist,
0743998040724996106,2019,31-9097.00,Research Phlebotomist,
0743998040724996107,2019,31-9097.00,Travel Phlebotomist,
0743998040724996108,2019,31-9097.00,Venipuncturist,
0743998040724996109,2019,31-9099.00,Baby Formula Mixer,
0743998040724996110,2019,31-9099.00,Baby Formula Worker,
0743998040724996111,2019,31-9099.00,Birth Attendant,
0743998040724996112,2019,31-9099.00,Blood Bank Assistant,
0743998040724996113,2019,31-9099.00,Blood Bank Attendant,
0743998040724996114,2019,31-9099.00,Blood Bank Custodian,
0743998040724996115,2019,31-9099.00,Blood Bank Worker,
0743998040724996116,2019,31-9099.00,Blood Donor Unit Assistant,
0743998040724996117,2019,31-9099.00,Caster,
0743998040724996118,2019,31-9099.00,Certified Phlebotomy Technician,
0743998040724996119,2019,31-9099.00,Child Health Associate,
0743998040724996120,2019,31-9099.00,Child Life Therapist,
0743998040724996121,2019,31-9099.00,Closed Circuit Screen Watcher,
0743998040724996122,2019,31-9099.00,Corrective Therapy Aide,
0743998040724996123,2019,31-9099.00,"Dental, Mental, and School Community Health Aide",
0743998040724996124,2019,31-9099.00,Dietitian Assistant,
0743998040724996125,2019,31-9099.00,Environmental Health Aide,
0743998040724996126,2019,31-9099.00,Formula Technician,
0743998040724996127,2019,31-9099.00,Health Care Assistant,
0743998040724996128,2019,31-9099.00,Health Education Aide,
0743998040724996129,2019,31-9099.00,Health Information Provider,
0743998040724996130,2019,31-9099.00,Health Promoter,
0743998040724996131,2019,31-9099.00,Health Type Technician,
0743998040724996132,2019,31-9099.00,Hospital Technician,
0743998040724996133,2019,31-9099.00,Mental Health Assistant,
0743998040724996134,2019,31-9099.00,Morgue Attendant,
0743998040724996135,2019,31-9099.00,Nurse Liaison,
0743998040724996136,2019,31-9099.00,Nutrition Aide,
0743998040724996137,2019,31-9099.00,Ortho/Prosthetic Aide,
0743998040724996138,2019,31-9099.00,Orthotic Aide,
0743998040724996139,2019,31-9099.00,Orthotic Assistant,
0743998040724996140,2019,31-9099.00,Patients Transporter,
0743998040724996141,2019,31-9099.00,Pediatric Associate,
0743998040724996142,2019,31-9099.00,Phlebotomist,
0743998040724996143,2019,31-9099.00,Phlebotomy Technician,
0743998040724996144,2019,31-9099.00,Prosthetic Aide,
0743998040724996145,2019,31-9099.00,Prosthetic Assistant,
0743998040724996146,2019,31-9099.00,Public Health Aide,
0743998040724996147,2019,31-9099.00,Public Health Assistant,
0743998040724996148,2019,31-9099.00,Recreation Therapy Aide,
0743998040724996149,2019,31-9099.00,Recreational Assistant,
0743998040724996150,2019,31-9099.00,Reducing Salon Attendant,
0743998040724996151,2019,31-9099.00,Reducing System Operator,
0743998040724996152,2019,31-9099.00,Seating and Mobility Technologist,
0743998040724996153,2019,31-9099.00,Speech Correction Assistant,
0743998040724996154,2019,31-9099.00,Speech Therapy Assistant,
0743998040724996155,2019,31-9099.00,Therapy Aide,
0743998040724996156,2019,31-9099.00,Transfusion Aide,
0743998040724996157,2019,31-9099.00,Vein Access Technician,
0743998040724996158,2019,31-9099.00,Weight Reducing Technician,
0743998040724996159,2019,31-9099.00,Weight Reduction Specialist,
0743998040724996160,2019,31-9099.01,Anatomic Pathology Assistant,
0743998040724996161,2019,31-9099.01,Certified Pathology Assistant,
0743998040724996162,2019,31-9099.01,Communication Assistant,
0743998040724996163,2019,31-9099.01,Hearing and Speech Assistant,
0743998040724996164,2019,31-9099.01,Language Assistant,
0743998040724996165,2019,31-9099.01,Pathology Assistant,
0743998040724996166,2019,31-9099.01,School SLPA (School Speech-Language Pathologist Assistant),School SLPA
0743998040724996167,2019,31-9099.01,SLPA (Speech and Language Pathology Assistant),SLPA
0743998040724996168,2019,31-9099.01,Speech and Language Assistant,
0743998040724996169,2019,31-9099.01,Speech Assistant,
0743998040724996170,2019,31-9099.01,Speech Correction Assistant,
0743998040724996171,2019,31-9099.01,Speech Language Assistant,
0743998040724996172,2019,31-9099.01,Speech Paraeducator,
0743998040724996173,2019,31-9099.01,Speech Pathologist Assistant,
0743998040724996174,2019,31-9099.01,Speech Pathology Assistant,
0743998040724996175,2019,31-9099.01,Speech Pathology Intern,
0743998040724996176,2019,31-9099.01,Speech Therapy Assistant,
0743998040724996177,2019,31-9099.01,Speech-Language Assistant,
0743998040724996178,2019,31-9099.01,Speech-Language Pathologist Assistant (SLPA),SLPA
0743998040724996179,2019,31-9099.01,Speech-Language Pathologists Assistant (SLPA),SLPA
0743998040724996180,2019,31-9099.01,Speech-Language Pathology Assistant (SLPA),SLPA
0743998040724996181,2019,31-9099.01,Speech-Language Technician,
0743998040724996182,2019,31-9099.02,Certified Endo Tech (Certified Endoscopy Technician),Certified Endo Tech
0743998040724996183,2019,31-9099.02,Certified Endoscopic Reprocessor (CER),CER
0743998040724996184,2019,31-9099.02,Certified Flexible Endoscope Reprocessor (CFER),CFER
0743998040724996185,2019,31-9099.02,Certified Flexible Endoscopy Reprocessor (CFER),CFER
0743998040724996186,2019,31-9099.02,Endo RN (Endoscopy Registered Nurse),Endo RN
0743998040724996187,2019,31-9099.02,Endoscope Technician (Endoscope Tech),Endoscope Tech
0743998040724996188,2019,31-9099.02,Endoscopic Technician (Endo Technician),Endo Technician
0743998040724996189,2019,31-9099.02,Endoscopy Specialty Technician (Endoscopy Specialty Tech),Endoscopy Specialty Tech
0743998040724996190,2019,31-9099.02,Endoscopy Technician (Endoscopy Tech),Endoscopy Tech
